"","FIPS","State","County","GROCPTH16","FFRPTH16","PctGROC15_FFRPTH15"
"761",18157,"IN","Tippecanoe",0.132503684,0.742020628,0.848484848069038
"762",18159,"IN","Tipton",0.131978356,0.659891778,0.833333332912389
"763",18161,"IN","Union",0.139508929,0.558035714,0.79999999942656
"764",18163,"IN","Vanderburgh",0.220052262,0.896712969,0.802955665262827
"765",18165,"IN","Vermillion",0.192172186,0.448401768,0.70000000031222
"766",18167,"IN","Vigo",0.148603591,0.826607473,0.847619047316305
"767",18169,"IN","Wabash",0.221863015,0.855757345,0.794117647331756
"768",18171,"IN","Warren",0.244678248,0,0
"769",18173,"IN","Warrick",0.128930361,0.483488856,0.78947368498399
"770",18175,"IN","Washington",0.180193167,0.396424968,0.687500000325172
"771",18177,"IN","Wayne",0.120136355,0.675766996,0.849056603607641
"772",18179,"IN","Wells",0.07183908,0.431034483,0.857142857995102
"773",18181,"IN","White",0.124476163,0.705364923,0.849999999879495
"774",18183,"IN","Whitley",0.119460041,0.597300203,0.833333332868278
"775",19001,"IA","Adair",0.285306705,0.427960057,0.5999999997196
"776",19003,"IA","Adams",0.269106566,0.538213132,0.666666666666667
"777",19005,"IA","Allamakee",0.504722763,0.288413007,0.363636363292504
"778",19007,"IA","Appanoose",0.400096023,0.720172841,0.642857142729622
"779",19009,"IA","Audubon",0.177462289,0.354924579,0.666666667292778
"780",19011,"IA","Benton",0.117000117,0.234000234,0.666666666666667
"781",19013,"IA","Black Hawk",0.180705202,0.632468207,0.777777777777778
"782",19015,"IA","Boone",0.151406185,0.30281237,0.666666666666667
"783",19017,"IA","Bremer",0.242091672,0.40348612,0.625
"784",19019,"IA","Buchanan",0.190168299,0.332794523,0.636363636189802
"785",19021,"IA","Buena Vista",0.246694296,0.394710874,0.615384615624473
"786",19023,"IA","Butler",0.272349697,0.204262273,0.428571428871163
"787",19025,"IA","Calhoun",0.306153689,0.408204919,0.571428571628551
"788",19027,"IA","Carroll",0.294608661,0.68742021,0.70000000030549
"789",19029,"IA","Cass",0.455235205,0.606980273,0.571428571294082
"790",19031,"IA","Cedar",0.162981474,0.380290107,0.70000000055221
"791",19033,"IA","Cerro Gordo",0.255433773,0.882407579,0.775510203991953
"792",19035,"IA","Cherokee",0.263065591,0.789196773,0.75
"793",19037,"IA","Chickasaw",0.248694355,0.414490591,0.624999999623031
"794",19039,"IA","Clarke",0.323066983,0.538444971,0.624999999709812
"795",19041,"IA","Clay",0.122511485,1.225114855,0.909090909428202
"796",19043,"IA","Clayton",0.283334278,0.5100017,0.642857142677071
"797",19045,"IA","Clinton",0.169362351,0.55042764,0.764705882107772
"798",19047,"IA","Crawford",0.293496126,0.528293027,0.642857142944061
"799",19049,"IA","Dallas",0.154421809,0.570172834,0.786885246127882
"800",19051,"IA","Davis",0.224693855,0.337040782,0.59999999964396
"801",19053,"IA","Decatur",0.248601616,0.497203232,0.666666666666667
"802",19055,"IA","Delaware",0.0579072,0.347443396,0.857142926218863
"803",19057,"IA","Des Moines",0.151419558,0.858044164,0.850000000297188
"804",19059,"IA","Dickinson",0.116931712,1.169317119,0.909090909020231
"805",19061,"IA","Dubuque",0.155112508,0.723858372,0.823529412032399
"806",19063,"IA","Emmet",0.313873195,0.62774639,0.666666666666667
"807",19065,"IA","Fayette",0.300210147,0.350245172,0.53846153881632
"808",19067,"IA","Floyd",0.126302494,0.378907483,0.750000000494844
"809",19069,"IA","Franklin",0.294117647,0.490196078,0.624999999840625
"810",19071,"IA","Fremont",0.431034483,0.574712644,0.571428571428571
"811",19073,"IA","Greene",0.111000111,0.555000555,0.833333333333333
"812",19075,"IA","Grundy",0.406603237,0.081320647,0.1666666659835
"813",19077,"IA","Guthrie",0.375586854,0.563380282,0.600000000426
"814",19079,"IA","Hamilton",0.264900662,0.198675497,0.428571429187755
"815",19081,"IA","Hancock",0.183604149,0.367208299,0.666666667271833
"816",19083,"IA","Hardin",0.348979236,0.465305648,0.571428571428571
"817",19085,"IA","Harrison",0.35531552,0.568504832,0.615384615384615
"818",19087,"IA","Henry",0.101005,0.454522499,0.818181817854529
"819",19089,"IA","Howard",0.215703192,0.323554789,0.60000000074176
"820",19091,"IA","Humboldt",0.314762354,0.419683139,0.571428571623082
"821",19093,"IA","Ida",0.287480236,0.287480236,0.5
"822",19095,"IA","Iowa",0.247157687,0.37073653,0.59999999967632
"823",19097,"IA","Jackson",0.103145952,0.309437855,0.749999999394062
"824",19099,"IA","Jasper",0.163661657,0.463708028,0.739130434713306
"825",19101,"IA","Jefferson",0.110059432,0.715386309,0.866666666828195
"826",19103,"IA","Johnson",0.136394945,0.750172199,0.846153846414141
"827",19105,"IA","Jones",0.196232339,0.245290424,0.55555555580721
"828",19107,"IA","Keokuk",0.393043136,0.294782352,0.428571428571429
"829",19109,"IA","Kossuth",0.462565255,0.594726756,0.56249999982266
"830",19111,"IA","Lee",0.20315765,0.609472951,0.750000000307643
"831",19113,"IA","Linn",0.1306895,0.748084723,0.851282051089475
"832",19115,"IA","Louisa",0.357525921,0.26814444,0.428571427886449
"833",19117,"IA","Lucas",0.116877045,0.350631136,0.75000000053475
"834",19119,"IA","Lyon",0.424160163,0.33932813,0.444444444153383
"835",19121,"IA","Madison",0.126630366,0.189945549,0.6
"836",19123,"IA","Mahaska",0.135098622,0.405295866,0.75
"837",19125,"IA","Marion",0.24133458,0.573169628,0.703703703885591
"838",19127,"IA","Marshall",0.224103586,0.547808765,0.70967741906231
"839",19129,"IA","Mills",0.199415049,0.265886732,0.571428571428571
"840",19131,"IA","Mitchell",0.46917519,0.375340152,0.444444444444444
"841",19133,"IA","Monona",0.227298557,0.68189567,0.749999999725031
"842",19135,"IA","Monroe",0.25467974,0.38201961,0.6
"843",19137,"IA","Montgomery",0.296033156,0.592066311,0.666666666291333
"844",19139,"IA","Muscatine",0.163154951,0.792466903,0.829268292351129
"845",19141,"IA","O'Brien",0.50283744,0.79017312,0.611111111111111
"846",19143,"IA","Osceola",0.328731098,0.328731098,0.5
"847",19145,"IA","Page",0.260841213,0.456472123,0.636363636490372
"848",19147,"IA","Palo Alto",0.221190002,0.774165008,0.777777778001037
"849",19149,"IA","Plymouth",0.198373339,0.634794684,0.761904761676145
"850",19151,"IA","Pocahontas",0.292056075,0.438084112,0.59999999972608
"851",19153,"IA","Polk",0.166397061,0.775115425,0.82326621954114
"852",19155,"IA","Pottawattamie",0.117636994,0.74859905,0.864197530436635
"853",19157,"IA","Poweshiek",0.328012246,0.601355784,0.647058823402824
"854",19159,"IA","Ringgold",0.40088194,0.60132291,0.6
"855",19161,"IA","Sac",0.305561214,0.101853738,0.25
"856",19163,"IA","Scott",0.14531082,0.784678427,0.843749999831987
"857",19165,"IA","Shelby",0.25702536,0.59972584,0.7
"858",19167,"IA","Sioux",0.229285489,0.630535095,0.733333333410869
"859",19169,"IA","Story",0.123946455,0.743678731,0.85714285730751
"860",19171,"IA","Tama",0.29105303,0.232842424,0.444444444444444
"861",19173,"IA","Taylor",0.320666987,0,0
"862",19175,"IA","Union",0.1614205,0.484261501,0.750000000387188
"863",19177,"IA","Van Buren",0.689179876,0.27567195,0.285714285418163
"864",19179,"IA","Wapello",0.198468954,0.7371704,0.787878787749238
"865",19181,"IA","Warren",0.101331496,0.385059684,0.791666666324007
"866",19183,"IA","Washington",0.180921797,0.361843593,0.666666666052528
"867",19185,"IA","Wayne",0.310703744,0,0
"868",19187,"IA","Webster",0.163256421,0.707444493,0.812500000430687
"869",19189,"IA","Winnebago",0.282992171,0.471653618,0.624999999834359
"870",19191,"IA","Winneshiek",0.244989955,0.489979911,0.6666666671202
"871",19193,"IA","Woodbury",0.175255825,0.934697732,0.842105262968224
"872",19195,"IA","Worth",0.267558528,0.267558528,0.5
"873",19197,"IA","Wright",0.390137328,0.702247191,0.642857143053306
"874",20001,"KS","Allen",0.15814027,0.474420811,0.750000000395219
"875",20003,"KS","Anderson",0.511901715,0.383926286,0.428571428411959
"876",20005,"KS","Atchison",0.244304648,0.488609296,0.666666666666667
"877",20007,"KS","Barber",0.640751815,0.854335754,0.571428571619674
"878",20009,"KS","Barton",0.148638103,0.631711939,0.809523809828923
"879",20011,"KS","Bourbon",0.204471101,0.749727372,0.785714286088571
"880",20013,"KS","Brown",0.311138768,0.518564613,0.624999999849344
"881",20015,"KS","Butler",0.075021006,0.780218461,0.912280701610792
"882",20017,"KS","Chase",0,0.756429652,1
"883",20019,"KS","Chautauqua",0.295420975,0,0
"884",20021,"KS","Cherokee",0.197823937,0.692383778,0.777777777403333
"885",20023,"KS","Cheyenne",1.123174841,0.374391614,0.250000000166938
"886",20025,"KS","Clark",0.484261501,0.484261501,0.5
"887",20027,"KS","Clay",0.247555391,0.742666172,0.749999999747531
"888",20029,"KS","Cloud",0.21978022,0.659340659,0.749999999715625
"889",20031,"KS","Coffey",0.239578342,0.838524197,0.777777777777778
"890",20033,"KS","Comanche",1.080497029,0,0
"891",20035,"KS","Cowley",0.11229331,0.477246568,0.809523809685356
"892",20037,"KS","Crawford",0.128231432,0.410340583,0.761904762170014
"893",20039,"KS","Decatur",0.352485019,0.352485019,0.5
"894",20041,"KS","Dickinson",0.210737053,0.474158369,0.692307692195379
"895",20043,"KS","Doniphan",0.258765688,0.129382844,0.333333333333333
"896",20045,"KS","Douglas",0.159006461,0.84524487,0.841666666409427
"897",20047,"KS","Edwards",0.344827586,0,0
"898",20049,"KS","Elk",0,0.39824771,1
"899",20051,"KS","Ellis",0.138778059,1.006140929,0.878787878920216
"900",20053,"KS","Ellsworth",0.316906988,0.316906988,0.5
"901",20055,"KS","Finney",0.13514244,0.648683713,0.827586207116516
"902",20057,"KS","Ford",0.173908003,0.579693342,0.769230768822473
"903",20059,"KS","Franklin",0.156574157,0.548009551,0.77777777825087
"904",20061,"KS","Geary",0.085207907,0.73846853,0.896551724472847
"905",20063,"KS","Gove",0.760456274,1.140684411,0.6
"906",20065,"KS","Graham",0.3894081,0.778816199,0.666666666381333
"907",20067,"KS","Grant",0.130123617,0.650618087,0.833333333760278
"908",20069,"KS","Gray",0.334448161,0.16722408,0.333333332668889
"909",20071,"KS","Greeley",0.78125,0,0
"910",20073,"KS","Greenwood",0.32615786,0.32615786,0.5
"911",20075,"KS","Hamilton",0.380372765,0.380372765,0.5
"912",20077,"KS","Harper",0.704225352,0.176056338,0.2
"913",20079,"KS","Harvey",0.172542704,0.690170817,0.800000000231827
"914",20081,"KS","Haskell",0.742942051,0.24764735,0.249999999747625
"915",20083,"KS","Hodgeman",0.545553737,0,0
"916",20085,"KS","Jackson",0.226261407,0.603363753,0.727272727601463
"917",20087,"KS","Jefferson",0.159100552,0.106067034,0.39999999849152
"918",20089,"KS","Jewell",0.692520776,0.692520776,0.5
"919",20091,"KS","Johnson",0.141949254,0.706325806,0.832661290313074
"920",20093,"KS","Kearny",0.256410256,0.512820513,0.6666666671
"921",20095,"KS","Kingman",0.269759914,0.539519827,0.666666666254778
"922",20097,"KS","Kiowa",0,0.798722045,1
"923",20099,"KS","Labette",0.196753566,0.688637482,0.777777778028765
"924",20101,"KS","Lane",0.625,0.625,0.5
"925",20103,"KS","Leavenworth",0.087374399,0.436871997,0.833333333969167
"926",20105,"KS","Lincoln",0.324991875,0,0
"927",20107,"KS","Linn",0.311655932,0.207770621,0.39999999961496
"928",20109,"KS","Logan",0.355618777,0.355618777,0.5
"929",20111,"KS","Lyon",0.299401198,0.658682635,0.687499999804297
"930",20113,"KS","McPherson",0.246461517,0.704175762,0.740740740506979
"931",20115,"KS","Marion",0.499085011,0.415904176,0.45454545464481
"932",20117,"KS","Marshall",0.40812162,0.510152025,0.555555555555556
"933",20119,"KS","Meade",0.235238767,0.470477535,0.666666667139
"934",20121,"KS","Miami",0.121348178,0.485392713,0.80000000032963
"935",20123,"KS","Mitchell",0.323310702,0.646621403,0.666666666323
"936",20125,"KS","Montgomery",0.091276965,0.760641373,0.89285714260561
"937",20127,"KS","Morris",0.179985601,0.899928006,0.833333333487667
"938",20129,"KS","Morton",1.071428571,0.714285714,0.4
"939",20131,"KS","Nemaha",0.495049505,0.198019802,0.285714285714286
"940",20133,"KS","Neosho",0.249097023,0.373645535,0.60000000032116
"941",20135,"KS","Ness",1.01488498,0.676589986,0.39999999976352
"942",20137,"KS","Norton",0.363240102,0.544860153,0.6
"943",20139,"KS","Osage",0.063335233,0.253340934,0.80000000126312
"944",20141,"KS","Osborne",0.82781457,0.55187638,0.4
"945",20143,"KS","Ottawa",0.168947457,0.168947457,0.5
"946",20145,"KS","Pawnee",0.148323939,0.593295758,0.80000000053936
"947",20147,"KS","Phillips",0.556276655,0.927127758,0.624999999915734
"948",20149,"KS","Pottawatomie",0.296698173,0.678167253,0.695652174046841
"949",20151,"KS","Pratt",0.20894275,1.044713748,0.833333333067444
"950",20153,"KS","Rawlins",0.799680128,0,0
"951",20155,"KS","Reno",0.158629442,0.793147208,0.833333332983111
"952",20157,"KS","Republic",0.430015051,0.215007525,0.333333332816556
"953",20159,"KS","Rice",0.305841574,0.917524722,0.75
"954",20161,"KS","Riley",0.107313409,0.657294629,0.859649122600513
"955",20163,"KS","Rooks",0.5859375,0.390625,0.4
"956",20165,"KS","Rush",0,0.650618087,1
"957",20167,"KS","Russell",0.286123033,0.572246066,0.666666666666667
"958",20169,"KS","Saline",0.108952243,0.944252769,0.896551723777782
"959",20171,"KS","Scott",0.199560966,0.798243864,0.8
"960",20173,"KS","Sedgwick",0.14435053,0.899264788,0.861682242958415
"961",20175,"KS","Seward",0.219722271,0.439444542,0.666666666666667
"962",20177,"KS","Shawnee",0.157167395,0.926165003,0.854922279357513
"963",20179,"KS","Sheridan",0.805801773,0.402900886,0.333333333057556
"964",20181,"KS","Sherman",0,1.009251472,1
"965",20183,"KS","Smith",0.815660685,0.54377379,0.4
"966",20185,"KS","Stafford",0.476190476,0.238095238,0.333333333333333
"967",20187,"KS","Stanton",0,0.476190476,1
"968",20189,"KS","Stevens",0.353669319,0.707338638,0.666666666666667
"969",20191,"KS","Sumner",0.172391501,0.517174503,0.75
"970",20193,"KS","Thomas",0.256049161,0.896172065,0.777777778067074
"971",20195,"KS","Trego",0.349283968,0.698567936,0.666666666666667
"972",20197,"KS","Wabaunsee",0.435413643,0.435413643,0.5
"973",20199,"KS","Wallace",0.664451827,0,0
"974",20201,"KS","Washington",0.897988506,0.179597701,0.166666666512
"975",20203,"KS","Wichita",0.469263257,0.469263257,0.5
"976",20205,"KS","Wilson",0.230070171,0.230070171,0.5
"977",20207,"KS","Woodson",0,0.625978091,1
"978",20209,"KS","Wyandotte",0.158133538,0.675108565,0.810218977856908
"979",21001,"KY","Adair",0.206408999,0.361215749,0.636363636844107
"980",21003,"KY","Allen",0.24120797,0.337691157,0.583333332613576
"981",21005,"KY","Anderson",0.090317919,0.677384393,0.882352941253093
"982",21007,"KY","Ballard",0.372347027,0.372347027,0.5
"983",21009,"KY","Barren",0.228367855,0.776450707,0.772727272727273
"984",21011,"KY","Bath",0.325971803,0.488957705,0.60000000024542
"985",21013,"KY","Bell",0.220653133,0.882612533,0.80000000018128
"986",21015,"KY","Boone",0.116140422,0.998807625,0.895833332940938
"987",21017,"KY","Bourbon",0.19943162,0.69801067,0.777777777777778
"988",21019,"KY","Boyd",0.145240269,1.34865964,0.902777777731292
"989",21021,"KY","Boyle",0.133832976,0.836456103,0.862068965943705
"990",21023,"KY","Bracken",0.119760479,0.239520958,0.666666666666667
"991",21025,"KY","Breathitt",0.303283039,0.303283039,0.5
"992",21027,"KY","Breckinridge",0.300691591,0.250576326,0.454545454710364
"993",21029,"KY","Bullitt",0.06312414,0.467118636,0.880952380952381
"994",21031,"KY","Butler",0.236201874,0.472403748,0.666666666666667
"995",21033,"KY","Caldwell",0.237736746,1.109438149,0.823529411895699
"996",21035,"KY","Calloway",0.077375426,0.722170639,0.903225806007813
"997",21037,"KY","Campbell",0.184714345,0.804050677,0.813186812953422
"998",21039,"KY","Carlisle",0.207641196,0.622923588,0.75
"999",21041,"KY","Carroll",0.28304557,1.226530805,0.812500000207012
"1000",21043,"KY","Carter",0.220215811,0.660647434,0.750000000283813
"1001",21045,"KY","Casey",0.317238754,0.190343252,0.374999999507469
"1002",21047,"KY","Christian",0.167282359,0.697009828,0.806451612641964
"1003",21049,"KY","Clark",0.167182145,0.891638106,0.842105263058479
"1004",21051,"KY","Clay",0.193395542,0.531837741,0.733333333517182
"1005",21053,"KY","Clinton",0.195694716,0.684931507,0.777777778030123
"1006",21055,"KY","Crittenden",0.327403689,0.545672815,0.625
"1007",21057,"KY","Cumberland",0.296912114,0.445368171,0.6
"1008",21059,"KY","Daviess",0.16024999,0.721124955,0.818181818181818
"1009",21061,"KY","Edmonson",0.165727544,0.248591316,0.6
"1010",21063,"KY","Elliott",0.133209005,0.26641801,0.666666666666667
"1011",21065,"KY","Estill",0.209132102,0.557685605,0.727272727154174
"1012",21067,"KY","Fayette",0.203728546,0.952822737,0.823848238297272
"1013",21069,"KY","Fleming",0.206810975,0.275747966,0.57142857083649
"1014",21071,"KY","Floyd",0.324596283,0.757391328,0.700000000277267
"1015",21073,"KY","Franklin",0.119424375,0.816066559,0.872340425054296
"1016",21075,"KY","Fulton",0.323624595,0.647249191,0.66666666701
"1017",21077,"KY","Gallatin",0.229147571,0.229147571,0.5
"1018",21079,"KY","Garrard",0.0574779,0.229911484,0.799999919273288
"1019",21081,"KY","Grant",0.080295487,0.682511643,0.894736842588244
"1020",21083,"KY","Graves",0.134596748,0.484548293,0.782608695722397
"1021",21085,"KY","Grayson",0.191277735,0.612088753,0.761904762201134
"1022",21087,"KY","Green",0.090900827,0.545404963,0.857142857367367
"1023",21089,"KY","Greenup",0.167621176,0.642547842,0.793103448446112
"1024",21091,"KY","Hancock",0,0.343367289,1
"1025",21093,"KY","Hardin",0.130972094,0.664215617,0.835294117114443
"1026",21095,"KY","Harlan",0.296120817,0.777317145,0.724137931130854
"1027",21097,"KY","Harrison",0.161394448,0.537981493,0.769230769120781
"1028",21099,"KY","Hart",0.269876397,0.269876397,0.5
"1029",21101,"KY","Henderson",0.151370989,0.691981662,0.820512820087169
"1030",21103,"KY","Henry",0.18923863,0.37847726,0.666666666666667
"1031",21105,"KY","Hickman",0.433651344,0,0
"1032",21107,"KY","Hopkins",0.131268049,0.700096263,0.842105263474432
"1033",21109,"KY","Jackson",0.149555074,0.299110147,0.666666665923722
"1034",21111,"KY","Jefferson",0.201997824,0.860119765,0.809815950614108
"1035",21113,"KY","Jessamine",0.095684623,0.669792364,0.875000000489891
"1036",21115,"KY","Johnson",0.218627022,0.830782685,0.791666666944601
"1037",21117,"KY","Kenton",0.176188972,0.57717077,0.766129032151017
"1038",21119,"KY","Knott",0.193423598,0.386847195,0.666666666092222
"1039",21121,"KY","Knox",0.287319627,0.702336866,0.709677419354839
"1040",21123,"KY","Larue",0.1425212,0.4988242,0.777777777777778
"1041",21125,"KY","Laurel",0.133355559,0.683447241,0.83673469410242
"1042",21127,"KY","Lawrence",0.189322226,0.567966679,0.750000000330125
"1043",21129,"KY","Lee",0.454683237,0.454683237,0.5
"1044",21131,"KY","Leslie",0.287383849,0.287383849,0.5
"1045",21133,"KY","Letcher",0.175831905,0.527495714,0.749999999644547
"1046",21135,"KY","Lewis",0.371057514,0.371057514,0.5
"1047",21137,"KY","Lincoln",0.205372546,0.410745092,0.666666666666667
"1048",21139,"KY","Livingston",0.434074878,0.434074878,0.5
"1049",21141,"KY","Logan",0.225081592,0.525190382,0.70000000026657
"1050",21143,"KY","Lyon",0.123716442,0.371149326,0.75
"1051",21145,"KY","McCracken",0.168345015,1.101894647,0.867469879869016
"1052",21147,"KY","McCreary",0.170891484,0.341782968,0.666666666666667
"1053",21149,"KY","McLean",0.321130379,0.749304218,0.70000000009342
"1054",21151,"KY","Madison",0.089348537,0.725956867,0.890410959424967
"1055",21153,"KY","Magoffin",0.078901688,0.631213508,0.888888889514765
"1056",21155,"KY","Marion",0.104476832,0.731337826,0.875000000299109
"1057",21157,"KY","Marshall",0.223835257,0.607552841,0.730769230954278
"1058",21159,"KY","Martin",0.334812087,0.837030217,0.714285714163806
"1059",21161,"KY","Mason",0.233127404,0.699382212,0.75
"1060",21163,"KY","Meade",0.107089312,0.392660812,0.785714286286
"1061",21165,"KY","Menifee",0.155134967,0.155134967,0.5
"1062",21167,"KY","Mercer",0.140232786,0.560931146,0.80000000057048
"1063",21169,"KY","Metcalfe",0.1998002,0.1998002,0.5
"1064",21171,"KY","Monroe",0.472634465,0.756215143,0.615384615071627
"1065",21173,"KY","Montgomery",0.144607932,0.686887676,0.826086956312582
"1066",21175,"KY","Morgan",0.226671704,0.377786173,0.624999999793203
"1067",21177,"KY","Muhlenberg",0.28972444,0.676023693,0.699999999896453
"1068",21179,"KY","Nelson",0.131833363,0.615222359,0.823529411371003
"1069",21181,"KY","Nicholas",0.141582897,0.141582897,0.5
"1070",21183,"KY","Ohio",0.123987436,0.537278889,0.812499999905484
"1071",21185,"KY","Oldham",0.0459165,0.505081425,0.916666655323611
"1072",21187,"KY","Owen",0.187564475,0.562693426,0.750000000333219
"1073",21189,"KY","Owsley",0,0.22246941,1
"1074",21191,"KY","Pendleton",0.137211855,0.343029638,0.714285714583184
"1075",21193,"KY","Perry",0.257684521,0.773053562,0.749999999757455
"1076",21195,"KY","Pike",0.347434773,0.827225651,0.704225352364472
"1077",21197,"KY","Powell",0.244001627,0.813338756,0.769230769085266
"1078",21199,"KY","Pulaski",0.203080576,0.671728059,0.76785714283673
"1079",21201,"KY","Robertson",0.468384075,0,0
"1080",21203,"KY","Rockcastle",0.177819928,0.652006402,0.785714285542133
"1081",21205,"KY","Rowan",0.081960495,0.860585198,0.913043478306998
"1082",21207,"KY","Russell",0.281373101,0.619020822,0.687499999930586
"1083",21209,"KY","Scott",0.07488393,0.673955369,0.89999999986646
"1084",21211,"KY","Shelby",0.10731456,0.536572802,0.833333333851022
"1085",21213,"KY","Simpson",0.111203781,1.056435919,0.904761904721123
"1086",21215,"KY","Spencer",0.0548276,0.548275673,0.909090859800391
"1087",21217,"KY","Taylor",0.157251248,0.786256241,0.833333333509979
"1088",21219,"KY","Todd",0.323572238,0.566251416,0.636363636159306
"1089",21221,"KY","Trigg",0.209599665,0.419199329,0.666666666136556
"1090",21223,"KY","Trimble",0.11591515,0.11591515,0.5
"1091",21225,"KY","Union",0.270416441,0.608436993,0.692307692570272
"1092",21227,"KY","Warren",0.150386652,0.767763434,0.836206896570503
"1093",21229,"KY","Washington",0.329760923,0.741962077,0.692307692379468
"1094",21231,"KY","Wayne",0.096371609,0.578229654,0.857142857142857
"1095",21233,"KY","Webster",0.227721269,0.531349628,0.70000000013174
"1096",21235,"KY","Whitley",0.249286763,0.830955876,0.769230769088351
"1097",21237,"KY","Wolfe",0.138600139,0.138600139,0.5
"1098",21239,"KY","Woodford",0.114982178,0.613238281,0.842105262796524
"1099",22001,"LA","Acadia",0.302547771,0.50955414,0.627450980102422
"1100",22003,"LA","Allen",0.155726855,0.428248852,0.733333333675813
"1101",22005,"LA","Ascension",0.181087844,0.749045173,0.805309734532303
"1102",22007,"LA","Assumption",0.175785542,0.307624698,0.636363635987521
"1103",22009,"LA","Avoyelles",0.194931774,0.292397661,0.6
"1104",22011,"LA","Beauregard",0.081085464,0.486512784,0.857142857142857
"1105",22013,"LA","Bienville",0.144864552,0.507025931,0.777777777436889
"1106",22015,"LA","Bossier",0.134651332,0.871273326,0.866141732455672
"1107",22017,"LA","Caddo",0.124425535,0.81478657,0.867521367817124
"1108",22019,"LA","Calcasieu",0.154511743,0.782527214,0.835106382882222
"1109",22021,"LA","Caldwell",0.297885016,0.595770033,0.666666667039667
"1110",22023,"LA","Cameron",0.43566657,0.14522219,0.25
"1111",22025,"LA","Catahoula",0.100908174,0.302724521,0.749999999380625
"1112",22027,"LA","Claiborne",0.185597624,0.433061123,0.70000000016164
"1113",22029,"LA","Concordia",0.200060018,0.750225068,0.789473684321296
"1114",22031,"LA","De Soto",0.073499688,0.367498438,0.833333332577472
"1115",22033,"LA","East Baton Rouge",0.265784589,0.917961901,0.775471698336356
"1116",22035,"LA","East Carroll",0.413850186,0.275900124,0.4
"1117",22037,"LA","East Feliciana",0.0512216,0.460994724,0.900000063254524
"1118",22039,"LA","Evangeline",0.385642243,0.326312667,0.458333333216285
"1119",22041,"LA","Franklin",0.098212532,0.589275192,0.857142857142857
"1120",22043,"LA","Grant",0.089698166,0.0448491,0.333333417566434
"1121",22045,"LA","Iberia",0.287368119,0.574736237,0.666666666280016
"1122",22047,"LA","Iberville",0.212656074,0.486071027,0.695652174224168
"1123",22049,"LA","Jackson",0.063103427,0.567930839,0.89999999936612
"1124",22051,"LA","Jefferson",0.216655074,0.891706672,0.804526748796688
"1125",22053,"LA","Jefferson Davis",0.22314313,0.637551801,0.740740741041962
"1126",22055,"LA","Lafayette",0.219238374,0.943138666,0.811387900435473
"1127",22057,"LA","Lafourche",0.121682874,0.527292455,0.812500000288917
"1128",22059,"LA","La Salle",0.132872708,0.730799894,0.846153846153846
"1129",22061,"LA","Lincoln",0.083950721,0.776544169,0.902439024361899
"1130",22063,"LA","Livingston",0.114220445,0.535408338,0.824175824734046
"1131",22065,"LA","Madison",0.174140183,0.522420549,0.75
"1132",22067,"LA","Morehouse",0.115767539,0.501659335,0.812499999797547
"1133",22069,"LA","Natchitoches",0.179510194,0.487241954,0.730769230307751
"1134",22071,"LA","Orleans",0.348581882,0.82438343,0.702819956878657
"1135",22073,"LA","Ouachita",0.133811657,0.751894072,0.848920863195636
"1136",22075,"LA","Plaquemines",0.171475115,0.471556565,0.733333332814955
"1137",22077,"LA","Pointe Coupee",0.270807005,0.451345008,0.624999999826906
"1138",22079,"LA","Rapides",0.105982725,0.749449268,0.876106194452327
"1139",22081,"LA","Red River",0,0.579105861,1
"1140",22083,"LA","Richland",0.097789947,0.391159789,0.80000000040904
"1141",22085,"LA","Sabine",0.207529158,0.415058316,0.666666666666667
"1142",22087,"LA","St. Bernard",0.283756057,0.720303837,0.717391304347826
"1143",22089,"LA","St. Charles",0.245914044,0.605326877,0.711111110928371
"1144",22091,"LA","St. Helena",0.383178465,0.095794616,0.19999999958244
"1145",22093,"LA","St. James",0.279955207,0.513251213,0.647058823603571
"1146",22095,"LA","St. John the Baptist",0.18399264,0.758969641,0.804878048987412
"1147",22097,"LA","St. Landry",0.370357096,0.513721133,0.581081081004654
"1148",22099,"LA","St. Martin",0.260179524,0.464606293,0.641025641096396
"1149",22101,"LA","St. Mary",0.229999617,0.709165485,0.755102040620755
"1150",22103,"LA","St. Tammany",0.150333107,0.751665533,0.833333332963784
"1151",22105,"LA","Tangipahoa",0.153112392,0.620105188,0.801980198122241
"1152",22107,"LA","Tensas",0.213812273,0.213812273,0.5
"1153",22109,"LA","Terrebonne",0.159118835,0.742554565,0.823529412090897
"1154",22111,"LA","Union",0.132690521,0.353841391,0.727272728206984
"1155",22113,"LA","Vermilion",0.215896635,0.33214867,0.606060606613535
"1156",22115,"LA","Vernon",0.019372,0.503670987,0.96296289123173
"1157",22117,"LA","Washington",0.258486989,0.603136309,0.70000000046424
"1158",22119,"LA","Webster",0.15077271,0.753863551,0.833333333517569
"1159",22121,"LA","West Baton Rouge",0.231329761,0.809654162,0.777777777457568
"1160",22123,"LA","West Carroll",0.449317038,0.718907261,0.615384615450462
"1161",22125,"LA","West Feliciana",0.13050571,0.261011419,0.666666665815278
"1162",22127,"LA","Winn",0.206426753,0.481662423,0.69999999970934
"1163",23001,"ME","Androscoggin",0.223736587,0.717821551,0.762376237886651
"1164",23003,"ME","Aroostook",0.455105996,0.61659522,0.575342465600039
"1165",23005,"ME","Cumberland",0.257816126,0.873137278,0.772036473750248
"1166",23007,"ME","Franklin",0.46556483,0.665092614,0.588235294013595
