"","FIPS","State","County","FFRPTH11","FFRPTH16","FFRPTH12","FFRPTH13","FFRPTH14","FFRPTH15"
"1670",31031,"NE","Cherry",0.698080279,0.686224052,NA,NA,NA,0.686224052
"1671",31033,"NE","Cheyenne",0.901081298,0.695410292,NA,NA,NA,0.695410292
"1672",31035,"NE","Clay",0,0.16262807,NA,NA,NA,0.16262807
"1673",31037,"NE","Colfax",0.283607487,0.187634863,NA,NA,NA,0.187634863
"1674",31039,"NE","Cuming",0.657822607,0.666592601,NA,NA,NA,0.666592601
"1675",31041,"NE","Custer",0.183385292,0.461382301,NA,NA,NA,0.461382301
"1676",31043,"NE","Dakota",0.672333477,0.686240871,NA,NA,NA,0.686240871
"1677",31045,"NE","Dawes",0.760786871,0.78545781,NA,NA,NA,0.78545781
"1678",31047,"NE","Dawson",0.783731386,0.58766738,NA,NA,NA,0.58766738
"1679",31049,"NE","Deuel",0,0.535331906,NA,NA,NA,0.535331906
"1680",31051,"NE","Dixon",0,0,NA,NA,NA,0
"1681",31053,"NE","Dodge",0.812369682,0.820411847,NA,NA,NA,0.820411847
"1682",31055,"NE","Douglas",0.724557543,0.760936438,NA,NA,NA,0.760936438
"1683",31057,"NE","Dundy",0.506072874,0.550964187,NA,NA,NA,0.550964187
"1684",31059,"NE","Fillmore",0.343288706,0.354609929,NA,NA,NA,0.354609929
"1685",31061,"NE","Franklin",0.312109863,0,NA,NA,NA,0
"1686",31063,"NE","Frontier",0,0,NA,NA,NA,0
"1687",31065,"NE","Furnas",0.406752085,0.419199329,NA,NA,NA,0.419199329
"1688",31067,"NE","Gage",0.547795125,0.55532417,NA,NA,NA,0.55532417
"1689",31069,"NE","Garden",0.484966052,0,NA,NA,NA,0
"1690",31071,"NE","Garfield",0.497265042,0,NA,NA,NA,0
"1691",31073,"NE","Gosper",0.502260171,0.494315373,NA,NA,NA,0.494315373
"1692",31075,"NE","Grant",0,0,NA,NA,NA,0
"1693",31077,"NE","Greeley",0,0,NA,NA,NA,0
"1694",31079,"NE","Hall",0.67171573,0.76385503,NA,NA,NA,0.76385503
"1695",31081,"NE","Hamilton",0.330542089,0.436205016,NA,NA,NA,0.436205016
"1696",31083,"NE","Harlan",0.581226388,0.866551127,NA,NA,NA,0.866551127
"1697",31085,"NE","Hayes",0,0,NA,NA,NA,0
"1698",31087,"NE","Hitchcock",0,0,NA,NA,NA,0
"1699",31089,"NE","Holt",0.478835472,0.488519785,NA,NA,NA,0.488519785
"1700",31091,"NE","Hooker",1.34589502,1.447178003,NA,NA,NA,1.447178003
"1701",31093,"NE","Howard",0.158856235,0.155787506,NA,NA,NA,0.155787506
"1702",31095,"NE","Jefferson",0.529801325,0.696572862,NA,NA,NA,0.696572862
"1703",31097,"NE","Johnson",0.383435583,0.192012289,NA,NA,NA,0.192012289
"1704",31099,"NE","Kearney",0.458295142,0.608920688,NA,NA,NA,0.608920688
"1705",31101,"NE","Keith",1.092365578,0.986923267,NA,NA,NA,0.986923267
"1706",31103,"NE","Keya Paha",0,0,NA,NA,NA,0
"1707",31105,"NE","Kimball",0.525348043,0.542888165,NA,NA,NA,0.542888165
"1708",31107,"NE","Knox",0.116631677,0.352899659,NA,NA,NA,0.352899659
"1709",31109,"NE","Lancaster",0.892971042,0.962814122,NA,NA,NA,0.962814122
"1710",31111,"NE","Lincoln",0.721520744,0.732931161,NA,NA,NA,0.732931161
"1711",31113,"NE","Logan",0,0,NA,NA,NA,0
"1712",31115,"NE","Loup",0,0,NA,NA,NA,0
"1713",31117,"NE","McPherson",0,0,NA,NA,NA,0
"1714",31119,"NE","Madison",0.913920146,0.858737656,NA,NA,NA,0.858737656
"1715",31121,"NE","Merrick",0.644745326,0.50961906,NA,NA,NA,0.50961906
"1716",31123,"NE","Morrill",0.802407222,0.817661488,NA,NA,NA,0.817661488
"1717",31125,"NE","Nance",0.268024658,0.559127761,NA,NA,NA,0.559127761
"1718",31127,"NE","Nemaha",0.690894017,0.572983813,NA,NA,NA,0.572983813
"1719",31129,"NE","Nuckolls",0.224870699,0.468603561,NA,NA,NA,0.468603561
"1720",31131,"NE","Otoe",0.508097809,0.500500501,NA,NA,NA,0.500500501
"1721",31133,"NE","Pawnee",0.716589036,0.368867577,NA,NA,NA,0.368867577
"1722",31135,"NE","Perkins",0,0.344115623,NA,NA,NA,0.344115623
"1723",31137,"NE","Phelps",0.874986328,0.979965157,NA,NA,NA,0.979965157
"1724",31139,"NE","Pierce",0.278086763,0.419228619,NA,NA,NA,0.419228619
"1725",31141,"NE","Platte",0.676465162,0.698112062,NA,NA,NA,0.698112062
"1726",31143,"NE","Polk",0.374531835,0.384467512,NA,NA,NA,0.384467512
"1727",31145,"NE","Red Willow",0.905141202,1.02012427,NA,NA,NA,1.02012427
"1728",31147,"NE","Richardson",0.599448507,0.625156289,NA,NA,NA,0.625156289
"1729",31149,"NE","Rock",0,0,NA,NA,NA,0
"1730",31151,"NE","Saline",0.348772321,0.349772648,NA,NA,NA,0.349772648
"1731",31153,"NE","Sarpy",0.578123559,0.633663811,NA,NA,NA,0.633663811
"1732",31155,"NE","Saunders",0.383840322,0.381043106,NA,NA,NA,0.381043106
"1733",31157,"NE","Scotts Bluff",0.947020943,0.793368533,NA,NA,NA,0.793368533
"1734",31159,"NE","Seward",0.538825361,0.58530875,NA,NA,NA,0.58530875
"1735",31161,"NE","Sheridan",0.746268657,0.763504486,NA,NA,NA,0.763504486
"1736",31163,"NE","Sherman",0,0.330578512,NA,NA,NA,0.330578512
"1737",31165,"NE","Sioux",0,0,NA,NA,NA,0
"1738",31167,"NE","Stanton",0.16194332,0.167028562,NA,NA,NA,0.167028562
"1739",31169,"NE","Thayer",0.193498452,0.392233771,NA,NA,NA,0.392233771
"1740",31171,"NE","Thomas",0,0,NA,NA,NA,0
"1741",31173,"NE","Thurston",0.434530707,0.420168067,NA,NA,NA,0.420168067
"1742",31175,"NE","Valley",0.709555345,0.478354461,NA,NA,NA,0.478354461
"1743",31177,"NE","Washington",0.591891092,0.486192143,NA,NA,NA,0.486192143
"1744",31179,"NE","Wayne",0.952078705,0.952078705,NA,NA,NA,0.952078705
"1745",31181,"NE","Webster",0.266169816,0,NA,NA,NA,0
"1746",31183,"NE","Wheeler",0,0,NA,NA,NA,0
"1747",31185,"NE","York",0.942917241,0.872029649,NA,NA,NA,0.872029649
"1748",32001,"NV","Churchill",0.487448209,0.707861426,NA,NA,NA,0.707861426
"1749",32003,"NV","Clark",0.806500414,0.865664777,NA,NA,NA,0.865664777
"1750",32005,"NV","Douglas",0.617231398,0.646547229,NA,NA,NA,0.646547229
"1751",32007,"NV","Elko",0.707227869,0.765067039,NA,NA,NA,0.765067039
"1752",32009,"NV","Esmeralda",0,0,NA,NA,NA,0
"1753",32011,"NV","Eureka",1.011633789,1.030927835,NA,NA,NA,1.030927835
"1754",32013,"NV","Humboldt",0.4799904,0.711195401,NA,NA,NA,0.711195401
"1755",32015,"NV","Lander",0.171027878,0.346921075,NA,NA,NA,0.346921075
"1756",32017,"NV","Lincoln",0.189717321,0,NA,NA,NA,0
"1757",32019,"NV","Lyon",0.389112629,0.34056079,NA,NA,NA,0.34056079
"1758",32021,"NV","Mineral",0.431127398,0.227479527,NA,NA,NA,0.227479527
"1759",32023,"NV","Nye",0.522703513,0.599092145,NA,NA,NA,0.599092145
"1760",32027,"NV","Pershing",0.453514739,0.454132607,NA,NA,NA,0.454132607
"1761",32029,"NV","Storey",0,0,NA,NA,NA,0
"1762",32031,"NV","Washoe",0.807754443,0.797915253,NA,NA,NA,0.797915253
"1763",32033,"NV","White Pine",0.394827756,0.410509031,NA,NA,NA,0.410509031
"1764",32510,"NV","Carson City",0.89574612,1.013208555,NA,NA,NA,1.013208555
"1765",33001,"NH","Belknap",0.796482204,0.775500776,NA,NA,NA,0.775500776
"1766",33003,"NH","Carroll",0.985986406,0.970484609,NA,NA,NA,0.970484609
"1767",33005,"NH","Cheshire",0.585373468,0.673738721,NA,NA,NA,0.673738721
"1768",33007,"NH","Coos",0.707670533,0.783134417,NA,NA,NA,0.783134417
"1769",33009,"NH","Grafton",0.741023511,0.873352667,NA,NA,NA,0.873352667
"1770",33011,"NH","Hillsborough",0.724188647,0.669580445,NA,NA,NA,0.669580445
"1771",33013,"NH","Merrimack",0.695277566,0.688570406,NA,NA,NA,0.688570406
"1772",33015,"NH","Rockingham",1.027155421,0.94432124,NA,NA,NA,0.94432124
"1773",33017,"NH","Strafford",0.677550494,0.636442209,NA,NA,NA,0.636442209
"1774",33019,"NH","Sullivan",0.551736822,0.418254485,NA,NA,NA,0.418254485
"1775",34001,"NJ","Atlantic",0.745164609,0.727393568,NA,NA,NA,0.727393568
"1776",34003,"NJ","Bergen",0.794108285,0.830868847,NA,NA,NA,0.830868847
"1777",34005,"NJ","Burlington",0.736981837,0.709279969,NA,NA,NA,0.709279969
"1778",34007,"NJ","Camden",0.728789119,0.76947024,NA,NA,NA,0.76947024
"1779",34009,"NJ","Cape May",1.864106627,1.810051107,NA,NA,NA,1.810051107
"1780",34011,"NJ","Cumberland",0.655599969,0.604233533,NA,NA,NA,0.604233533
"1781",34013,"NJ","Essex",0.646419799,0.712796501,NA,NA,NA,0.712796501
"1782",34015,"NJ","Gloucester",0.580100482,0.678772587,NA,NA,NA,0.678772587
"1783",34017,"NJ","Hudson",0.755451197,0.747387422,NA,NA,NA,0.747387422
"1784",34019,"NJ","Hunterdon",0.667373297,0.759629301,NA,NA,NA,0.759629301
"1785",34021,"NJ","Mercer",0.722431498,0.800192689,NA,NA,NA,0.800192689
"1786",34023,"NJ","Middlesex",0.7253033,0.765488949,NA,NA,NA,0.765488949
"1787",34025,"NJ","Monmouth",0.779665808,0.83601635,NA,NA,NA,0.83601635
"1788",34027,"NJ","Morris",0.782777286,0.797844617,NA,NA,NA,0.797844617
"1789",34029,"NJ","Ocean",0.69928621,0.701583961,NA,NA,NA,0.701583961
"1790",34031,"NJ","Passaic",0.677936536,0.678708693,NA,NA,NA,0.678708693
"1791",34033,"NJ","Salem",0.500887938,0.490832515,NA,NA,NA,0.490832515
"1792",34035,"NJ","Somerset",0.771593125,0.810472137,NA,NA,NA,0.810472137
"1793",34037,"NJ","Sussex",0.566931685,0.527099966,NA,NA,NA,0.527099966
"1794",34039,"NJ","Union",0.626270091,0.680798281,NA,NA,NA,0.680798281
"1795",34041,"NJ","Warren",0.730007947,0.776826244,NA,NA,NA,0.776826244
"1796",35001,"NM","Bernalillo",0.80228764,0.840749096,NA,NA,NA,0.840749096
"1797",35003,"NM","Catron",0,0,NA,NA,NA,0
"1798",35005,"NM","Chaves",0.593905615,0.673081336,NA,NA,NA,0.673081336
"1799",35006,"NM","Cibola",0.509646888,0.555637872,NA,NA,NA,0.555637872
"1800",35007,"NM","Colfax",0.808169863,1.141738705,NA,NA,NA,1.141738705
"1801",35009,"NM","Curry",0.683967009,0.637856801,NA,NA,NA,0.637856801
"1802",35011,"NM","De Baca",1.002004008,0.543183053,NA,NA,NA,0.543183053
"1803",35013,"NM","Doña Ana",0.568448746,0.570429318,NA,NA,NA,0.570429318
"1804",35015,"NM","Eddy",0.610692674,0.626566416,NA,NA,NA,0.626566416
"1805",35017,"NM","Grant",0.648287157,0.713444869,NA,NA,NA,0.713444869
"1806",35019,"NM","Guadalupe",0.432338954,0.686184812,NA,NA,NA,0.686184812
"1807",35021,"NM","Harding",0,0,NA,NA,NA,0
"1808",35023,"NM","Hidalgo",0.619706672,0.461893764,NA,NA,NA,0.461893764
"1809",35025,"NM","Lea",0.615479305,0.75876879,NA,NA,NA,0.75876879
"1810",35027,"NM","Lincoln",0.980392157,0.881102934,NA,NA,NA,0.881102934
"1811",35028,"NM","Los Alamos",0.440116631,0.716174526,NA,NA,NA,0.716174526
"1812",35029,"NM","Luna",0.637729682,0.82345191,NA,NA,NA,0.82345191
"1813",35031,"NM","McKinley",0.594760574,0.657912772,NA,NA,NA,0.657912772
"1814",35033,"NM","Mora",0.209205021,0,NA,NA,NA,0
"1815",35035,"NM","Otero",0.55018951,0.460235641,NA,NA,NA,0.460235641
"1816",35037,"NM","Quay",0.773993808,0.835222527,NA,NA,NA,0.835222527
"1817",35039,"NM","Rio Arriba",0.571641606,0.485213749,NA,NA,NA,0.485213749
"1818",35041,"NM","Roosevelt",0.538819495,0.524054082,NA,NA,NA,0.524054082
"1819",35043,"NM","Sandoval",0.439642325,0.477806937,NA,NA,NA,0.477806937
"1820",35045,"NM","San Juan",0.624763785,0.774817644,NA,NA,NA,0.774817644
"1821",35047,"NM","San Miguel",0.477294422,0.572327944,NA,NA,NA,0.572327944
"1822",35049,"NM","Santa Fe",0.646305744,0.743529603,NA,NA,NA,0.743529603
"1823",35051,"NM","Sierra",0.582265846,0.538889887,NA,NA,NA,0.538889887
"1824",35053,"NM","Socorro",0.675523531,0.591051481,NA,NA,NA,0.591051481
"1825",35055,"NM","Taos",0.973561715,0.730437958,NA,NA,NA,0.730437958
"1826",35057,"NM","Torrance",0.548512921,0.388953715,NA,NA,NA,0.388953715
"1827",35059,"NM","Union",0.680735194,0.481579581,NA,NA,NA,0.481579581
"1828",35061,"NM","Valencia",0.585221214,0.594931186,NA,NA,NA,0.594931186
"1829",36001,"NY","Albany",1.026781614,1.116215866,NA,NA,NA,1.116215866
"1830",36003,"NY","Allegany",0.430301416,0.424538315,NA,NA,NA,0.424538315
"1831",36005,"NY","Bronx",0.621743609,0.655558702,NA,NA,NA,0.655558702
"1832",36007,"NY","Broome",0.83730678,0.790432685,NA,NA,NA,0.790432685
"1833",36009,"NY","Cattaraugus",0.526124591,0.527256594,NA,NA,NA,0.527256594
"1834",36011,"NY","Cayuga",0.614890386,0.643028923,NA,NA,NA,0.643028923
"1835",36013,"NY","Chautauqua",0.692892266,0.725096037,NA,NA,NA,0.725096037
"1836",36015,"NY","Chemung",0.651809896,0.615992562,NA,NA,NA,0.615992562
"1837",36017,"NY","Chenango",0.358680057,0.558740144,NA,NA,NA,0.558740144
"1838",36019,"NY","Clinton",0.526116162,0.481642029,NA,NA,NA,0.481642029
"1839",36021,"NY","Columbia",0.559659727,0.67202098,NA,NA,NA,0.67202098
"1840",36023,"NY","Cortland",0.627873534,0.876204782,NA,NA,NA,0.876204782
"1841",36025,"NY","Delaware",0.630503773,0.550357733,NA,NA,NA,0.550357733
"1842",36027,"NY","Dutchess",0.71725192,0.875861858,NA,NA,NA,0.875861858
"1843",36029,"NY","Erie",0.792122671,0.808132456,NA,NA,NA,0.808132456
"1844",36031,"NY","Essex",0.585703736,0.736570737,NA,NA,NA,0.736570737
"1845",36033,"NY","Franklin",0.562516972,0.469309138,NA,NA,NA,0.469309138
"1846",36035,"NY","Fulton",0.653096767,0.782181168,NA,NA,NA,0.782181168
"1847",36037,"NY","Genesee",0.484115988,0.601757131,NA,NA,NA,0.601757131
"1848",36039,"NY","Greene",0.654972675,0.631366277,NA,NA,NA,0.631366277
"1849",36041,"NY","Hamilton",0.828500414,1.095050372,NA,NA,NA,1.095050372
"1850",36043,"NY","Herkimer",0.590217915,0.624209734,NA,NA,NA,0.624209734
"1851",36045,"NY","Jefferson",0.789433475,0.894078048,NA,NA,NA,0.894078048
"1852",36047,"NY","Kings",0.728797147,0.798986291,NA,NA,NA,0.798986291
"1853",36049,"NY","Lewis",0.444312796,0.525407191,NA,NA,NA,0.525407191
"1854",36051,"NY","Livingston",0.585850177,0.74764026,NA,NA,NA,0.74764026
"1855",36053,"NY","Madison",0.562491425,0.616341453,NA,NA,NA,0.616341453
"1856",36055,"NY","Monroe",0.714418545,0.750676412,NA,NA,NA,0.750676412
"1857",36057,"NY","Montgomery",0.701318479,0.690131125,NA,NA,NA,0.690131125
"1858",36059,"NY","Nassau",0.864574915,0.945926257,NA,NA,NA,0.945926257
"1859",36061,"NY","New York",1.53951165,1.57746167,NA,NA,NA,1.57746167
"1860",36063,"NY","Niagara",0.648908212,0.651564226,NA,NA,NA,0.651564226
"1861",36065,"NY","Oneida",0.580350856,0.648584141,NA,NA,NA,0.648584141
"1862",36067,"NY","Onondaga",0.782210064,0.889346063,NA,NA,NA,0.889346063
"1863",36069,"NY","Ontario",0.810327999,0.857773803,NA,NA,NA,0.857773803
"1864",36071,"NY","Orange",0.670511646,0.805443323,NA,NA,NA,0.805443323
"1865",36073,"NY","Orleans",0.422148737,0.363266492,NA,NA,NA,0.363266492
"1866",36075,"NY","Oswego",0.606681697,0.70643444,NA,NA,NA,0.70643444
"1867",36077,"NY","Otsego",0.580907507,0.580017566,NA,NA,NA,0.580017566
"1868",36079,"NY","Putnam",0.620875434,0.797118266,NA,NA,NA,0.797118266
"1869",36081,"NY","Queens",0.768784264,0.834449611,NA,NA,NA,0.834449611
"1870",36083,"NY","Rensselaer",0.714084375,0.68237592,NA,NA,NA,0.68237592
"1871",36085,"NY","Richmond",0.631939673,0.65775279,NA,NA,NA,0.65775279
"1872",36087,"NY","Rockland",0.816703809,0.847418738,NA,NA,NA,0.847418738
"1873",36089,"NY","St. Lawrence",0.507496706,0.463682732,NA,NA,NA,0.463682732
"1874",36091,"NY","Saratoga",0.755140153,0.698716822,NA,NA,NA,0.698716822
"1875",36093,"NY","Schenectady",0.768039241,0.819502878,NA,NA,NA,0.819502878
"1876",36095,"NY","Schoharie",0.459643317,0.413315105,NA,NA,NA,0.413315105
"1877",36097,"NY","Schuyler",0.597858579,0.555617291,NA,NA,NA,0.555617291
"1878",36099,"NY","Seneca",0.537969307,0.632529254,NA,NA,NA,0.632529254
"1879",36101,"NY","Steuben",0.484085683,0.475059382,NA,NA,NA,0.475059382
"1880",36103,"NY","Suffolk",0.817293014,0.896720546,NA,NA,NA,0.896720546
"1881",36105,"NY","Sullivan",0.752181976,0.703197559,NA,NA,NA,0.703197559
"1882",36107,"NY","Tioga",0.511086649,0.512526139,NA,NA,NA,0.512526139
"1883",36109,"NY","Tompkins",0.745193015,0.755539828,NA,NA,NA,0.755539828
"1884",36111,"NY","Ulster",0.778013982,0.78531407,NA,NA,NA,0.78531407
"1885",36113,"NY","Warren",1.03445653,1.022954479,NA,NA,NA,1.022954479
"1886",36115,"NY","Washington",0.618380161,0.517749086,NA,NA,NA,0.517749086
"1887",36117,"NY","Wayne",0.654064313,0.714882759,NA,NA,NA,0.714882759
"1888",36119,"NY","Westchester",0.795662075,0.786835124,NA,NA,NA,0.786835124
"1889",36121,"NY","Wyoming",0.501744158,0.593486486,NA,NA,NA,0.593486486
"1890",36123,"NY","Yates",0.432203057,0.559507633,NA,NA,NA,0.559507633
"1891",37001,"NC","Alamance",0.771963338,0.809665777,NA,NA,NA,0.809665777
"1892",37003,"NC","Alexander",0.404978536,0.402468473,NA,NA,NA,0.402468473
"1893",37005,"NC","Alleghany",0.544217687,0.456829603,NA,NA,NA,0.456829603
"1894",37007,"NC","Anson",0.45253988,0.59715753,NA,NA,NA,0.59715753
"1895",37009,"NC","Ashe",0.592417062,0.71017418,NA,NA,NA,0.71017418
"1896",37011,"NC","Avery",0.676895307,0.685714286,NA,NA,NA,0.685714286
"1897",37013,"NC","Beaufort",0.608438411,0.739004666,NA,NA,NA,0.739004666
"1898",37015,"NC","Bertie",0.33557047,0.616998303,NA,NA,NA,0.616998303
"1899",37017,"NC","Bladen",0.572737686,0.798911114,NA,NA,NA,0.798911114
"1900",37019,"NC","Brunswick",0.707566425,0.767690518,NA,NA,NA,0.767690518
"1901",37021,"NC","Buncombe",0.907869864,0.951694643,NA,NA,NA,0.951694643
"1902",37023,"NC","Burke",0.596751022,0.630616428,NA,NA,NA,0.630616428
"1903",37025,"NC","Cabarrus",0.72836427,0.7937571,NA,NA,NA,0.7937571
"1904",37027,"NC","Caldwell",0.691361619,0.660251629,NA,NA,NA,0.660251629
"1905",37029,"NC","Camden",0.199541056,0.191883335,NA,NA,NA,0.191883335
"1906",37031,"NC","Carteret",0.845371222,0.90044296,NA,NA,NA,0.90044296
"1907",37033,"NC","Caswell",0.255558395,0.263829039,NA,NA,NA,0.263829039
"1908",37035,"NC","Catawba",0.802272242,0.855426532,NA,NA,NA,0.855426532
"1909",37037,"NC","Chatham",0.467588335,0.501260312,NA,NA,NA,0.501260312
"1910",37039,"NC","Cherokee",0.7359164,0.753147079,NA,NA,NA,0.753147079
"1911",37041,"NC","Chowan",0.944605627,0.632022472,NA,NA,NA,0.632022472
"1912",37043,"NC","Clay",0.280636109,0.462149921,NA,NA,NA,0.462149921
"1913",37045,"NC","Cleveland",0.667111408,0.659100739,NA,NA,NA,0.659100739
"1914",37047,"NC","Columbus",0.918655643,0.816543889,NA,NA,NA,0.816543889
"1915",37049,"NC","Craven",0.791433448,0.709723208,NA,NA,NA,0.709723208
"1916",37051,"NC","Cumberland",0.749523237,0.830490079,NA,NA,NA,0.830490079
"1917",37053,"NC","Currituck",1.08768407,0.779301746,NA,NA,NA,0.779301746
"1918",37055,"NC","Dare",1.843291006,1.677852349,NA,NA,NA,1.677852349
"1919",37057,"NC","Davidson",0.515425963,0.547099159,NA,NA,NA,0.547099159
"1920",37059,"NC","Davie",0.532017798,0.714745193,NA,NA,NA,0.714745193
"1921",37061,"NC","Duplin",0.489236791,0.604442654,NA,NA,NA,0.604442654
"1922",37063,"NC","Durham",0.93903157,0.931323065,NA,NA,NA,0.931323065
"1923",37065,"NC","Edgecombe",0.48163542,0.581689903,NA,NA,NA,0.581689903
"1924",37067,"NC","Forsyth",0.687643553,0.772306748,NA,NA,NA,0.772306748
"1925",37069,"NC","Franklin",0.459287448,0.433041031,NA,NA,NA,0.433041031
"1926",37071,"NC","Gaston",0.719977193,0.774539771,NA,NA,NA,0.774539771
"1927",37073,"NC","Gates",0,0,NA,NA,NA,0
"1928",37075,"NC","Graham",0.45377198,0.701918577,NA,NA,NA,0.701918577
"1929",37077,"NC","Granville",0.643321626,0.560995512,NA,NA,NA,0.560995512
"1930",37079,"NC","Greene",0.185709643,0.236473704,NA,NA,NA,0.236473704
"1931",37081,"NC","Guilford",0.815764446,0.854412677,NA,NA,NA,0.854412677
"1932",37083,"NC","Halifax",0.794501312,0.828979584,NA,NA,NA,0.828979584
"1933",37085,"NC","Harnett",0.478131763,0.618797699,NA,NA,NA,0.618797699
"1934",37087,"NC","Haywood",0.680966973,0.678942836,NA,NA,NA,0.678942836
"1935",37089,"NC","Henderson",0.577211325,0.571388386,NA,NA,NA,0.571388386
"1936",37091,"NC","Hertford",0.689935065,0.788512616,NA,NA,NA,0.788512616
"1937",37093,"NC","Hoke",0.262684637,0.244784213,NA,NA,NA,0.244784213
"1938",37095,"NC","Hyde",0.344827586,0.547845142,NA,NA,NA,0.547845142
"1939",37097,"NC","Iredell",0.78212776,0.869419054,NA,NA,NA,0.869419054
"1940",37099,"NC","Jackson",0.670407707,0.780732469,NA,NA,NA,0.780732469
"1941",37101,"NC","Johnston",0.712902964,0.638429255,NA,NA,NA,0.638429255
"1942",37103,"NC","Jones",0.397653842,0.311688312,NA,NA,NA,0.311688312
"1943",37105,"NC","Lee",0.785143715,0.786663542,NA,NA,NA,0.786663542
"1944",37107,"NC","Lenoir",0.874817045,0.888006686,NA,NA,NA,0.888006686
"1945",37109,"NC","Lincoln",0.664366935,0.740055504,NA,NA,NA,0.740055504
"1946",37111,"NC","McDowell",0.577021239,0.689057325,NA,NA,NA,0.689057325
"1947",37113,"NC","Macon",0.649082433,0.990993617,NA,NA,NA,0.990993617
"1948",37115,"NC","Madison",0.287728384,0.606513017,NA,NA,NA,0.606513017
"1949",37117,"NC","Martin",0.703118538,0.736536545,NA,NA,NA,0.736536545
"1950",37119,"NC","Mecklenburg",0.77041684,0.828574861,NA,NA,NA,0.828574861
"1951",37121,"NC","Mitchell",0.65142336,0.530926467,NA,NA,NA,0.530926467
"1952",37123,"NC","Montgomery",0.577242225,0.656024492,NA,NA,NA,0.656024492
"1953",37125,"NC","Moore",0.582482946,0.691881919,NA,NA,NA,0.691881919
"1954",37127,"NC","Nash",0.804185945,0.744617479,NA,NA,NA,0.744617479
"1955",37129,"NC","New Hanover",0.907559926,1.01687019,NA,NA,NA,1.01687019
"1956",37131,"NC","Northampton",0.273685171,0.347118913,NA,NA,NA,0.347118913
"1957",37133,"NC","Onslow",0.708058353,0.790846987,NA,NA,NA,0.790846987
"1958",37135,"NC","Orange",0.68167336,0.700657918,NA,NA,NA,0.700657918
"1959",37137,"NC","Pamlico",0.679091526,1.17196656,NA,NA,NA,1.17196656
"1960",37139,"NC","Pasquotank",0.744841969,0.908746687,NA,NA,NA,0.908746687
"1961",37141,"NC","Pender",0.563962778,0.628215359,NA,NA,NA,0.628215359
"1962",37143,"NC","Perquimans",0.296318246,0.297907202,NA,NA,NA,0.297907202
"1963",37145,"NC","Person",0.683336708,0.661863911,NA,NA,NA,0.661863911
"1964",37147,"NC","Pitt",0.872334696,0.928912834,NA,NA,NA,0.928912834
"1965",37149,"NC","Polk",0.443480832,0.391753587,NA,NA,NA,0.391753587
"1966",37151,"NC","Randolph",0.521545466,0.516727301,NA,NA,NA,0.516727301
"1967",37153,"NC","Richmond",0.535871219,0.577085275,NA,NA,NA,0.577085275
"1968",37155,"NC","Robeson",0.50288047,0.531779439,NA,NA,NA,0.531779439
"1969",37157,"NC","Rockingham",0.632341593,0.711478891,NA,NA,NA,0.711478891
"1970",37159,"NC","Rowan",0.522303066,0.594858417,NA,NA,NA,0.594858417
"1971",37161,"NC","Rutherford",0.519179992,0.497700023,NA,NA,NA,0.497700023
"1972",37163,"NC","Sampson",0.472054381,0.520808674,NA,NA,NA,0.520808674
"1973",37165,"NC","Scotland",0.661594443,0.65248227,NA,NA,NA,0.65248227
"1974",37167,"NC","Stanly",0.677316505,0.821287779,NA,NA,NA,0.821287779
"1975",37169,"NC","Stokes",0.424169159,0.522978362,NA,NA,NA,0.522978362
"1976",37171,"NC","Surry",0.802317201,0.805007703,NA,NA,NA,0.805007703
"1977",37173,"NC","Swain",1.284521516,1.409741312,NA,NA,NA,1.409741312
"1978",37175,"NC","Transylvania",0.548462781,0.567655582,NA,NA,NA,0.567655582
"1979",37177,"NC","Tyrrell",0.461254613,0.495172072,NA,NA,NA,0.495172072
"1980",37179,"NC","Union",0.609762046,0.560607398,NA,NA,NA,0.560607398
"1981",37181,"NC","Vance",0.684326711,0.630261559,NA,NA,NA,0.630261559
"1982",37183,"NC","Wake",0.85283031,0.871187245,NA,NA,NA,0.871187245
"1983",37185,"NC","Warren",0.333508028,0.502790487,NA,NA,NA,0.502790487
"1984",37187,"NC","Washington",0.618764019,0.741839763,NA,NA,NA,0.741839763
"1985",37189,"NC","Watauga",0.755623583,0.739385201,NA,NA,NA,0.739385201
"1986",37191,"NC","Wayne",0.531914894,0.650727851,NA,NA,NA,0.650727851
"1987",37193,"NC","Wilkes",0.464158278,0.553661451,NA,NA,NA,0.553661451
"1988",37195,"NC","Wilson",0.665090157,0.712241966,NA,NA,NA,0.712241966
"1989",37197,"NC","Yadkin",0.495398013,0.397603775,NA,NA,NA,0.397603775
"1990",37199,"NC","Yancey",0.452181777,0.397230734,NA,NA,NA,0.397230734
"1991",38001,"ND","Adams",0.432525952,0,NA,NA,NA,0
"1992",38003,"ND","Barnes",0.540491848,0.731997438,NA,NA,NA,0.731997438
"1993",38005,"ND","Benson",0,0,NA,NA,NA,0
"1994",38007,"ND","Billings",1.199040767,0,NA,NA,NA,0
"1995",38009,"ND","Bottineau",0.770178681,0.455996352,NA,NA,NA,0.455996352
"1996",38011,"ND","Bowman",0.954805856,1.238390093,NA,NA,NA,1.238390093
"1997",38013,"ND","Burke",0.484966052,0,NA,NA,NA,0
"1998",38015,"ND","Burleigh",0.598637501,0.61421809,NA,NA,NA,0.61421809
"1999",38017,"ND","Cass",0.732950716,0.732999284,NA,NA,NA,0.732999284
